id_campagne,nom,budget,date_debut,statut,canal,pays_cible,date_fin,responsable
CAMP_000209,"Google_Acquisition_Q3_217","38004",19-11-2024,"Inactif","SOCIAL","italie",28-09-2023," jean dupont "
CAMP_000210,"Instagram_Conversion_Printemps_218","9446",dec 2021,"DRAFT","Email","france",,"JEAN DUPONT"
CAMP_000211,"Google_Retargeting_Noel_219","9993 EUR",2022/11/24,"draft","N/A","italie",,""
CAMP_000212,"Google_Acquisition_BlackFriday_220","N/A",10-11-2021,"termine","DISPLAY","france",2024/02/09," jean dupont "
CAMP_000213,"Instagram_Brand_Q1_221","25631",2020/09/25,"INactif","social","GB",2021/12/11,"SOPHIE MARTIN"
CAMP_000214,"Twitter_Fidelite_Q2_222","13119",2020/11/15,"INACTIF","Social","Fr",15-11-2022,"Inconnu"
CAMP_000215,"Email_Promo_BlackFriday_223","25235",2022-03-13,"En cours","","Fr",10/28/2020,""
CAMP_000216,"YouTube_Promo_Printemps_224","4561",2022/08/24,"","search","ES",28-12-2022," jean dupont "
CAMP_000217,"Affiliation_Brand_Q3_225","27449",10/10/2024,"en_cours","search","fr",,"sophie martin"
CAMP_000218,"Twitter_Promo_Q3_226","1212",2020/01/03,"termine","DISPLAY","Belgique",2021/09/02," jean dupont "
CAMP_000219,"TikTok_Lancement_Q1_227","49118",03/08/2021,"EN_COURS","Affiliation","FRANCE",01/18/2022,"Karim Leroux"
CAMP_000220,"LinkedIn_Awareness_Q3_228","47513EUR",25-09-2021,"En_Cours","VIDEO","fr",22-04-2021,"INCONNU"
CAMP_000117,"LinkedIn_Soldes_Q1_229","47104",04.05.2024,"TERMINE","Email","CH",21-06-2021,"inconnu"
CAMP_000093,"TikTok_Soldes_Printemps_230","23814 $",20-04-2020,"Draft","SEO","SUISSE",,"Sophie Martin "
CAMP_000221,"Email_Conversion_Printemps_231","8177",2022/03/21,"En cours","video","IT",15-10-2023,"AMIRA FAURE"
CAMP_000222,"Instagram_Retargeting_Ete_232","45088",28-05-2022,"Inactif","Affiliation","IT",23.07.2021,"Inconnu"
CAMP_000223,"Twitter_Soldes_Q4_233","48083",24-05-2020,"pause","email","",2023/05/09,"sophie martin"
CAMP_000224,"TikTok_Brand_BlackFriday_234","non defini",09-03-2022,"ACTIF","search","belgique",oct 2024,"Inconnu"
CAMP_000225,"Instagram_Soldes_Q1_235","8818",28-03-2021,"Actif","seo","BE",2020-07-03,"Amira Faure"
CAMP_000226,"Email_Lancement_Printemps_236","24613",19-12-2022,"TERMINE","search","BELGIQUE",06-08-2023,"Jean Dupont"
CAMP_000227,"Facebook_Brand_Ete_237","2283",03/23/2024,"INactif","affiliation","UK",," Sophie Martin"
CAMP_000228,"Google_Acquisition_Q4_238","4.430EUR",10-05-2022,"Actif","DISPLAY","Belgique",2022/06/24,"Inconnu"
CAMP_000229,"LinkedIn_Retargeting_Printemps_239","16471",12/09/2024,"En_Cours","Video","Italie",mar 2021,"Amira Faure"
CAMP_000230,"Affiliation_Acquisition_Q3_240","37261",21.12.2024,"En_Cours","affiliation","Etats-Unis",2021/10/23,""
CAMP_000231,"Twitter_Fidelite_Q2_241","32085 $",2021/11/18,"En cours","mail","Belgique",2020-06-21,"KARIM LEROUX"
CAMP_000232,"Google_Lancement_Q4_242","18566",2021/02/19,"aCTIF","mail","Belgique",10/26/2020,"KARIM LEROUX"
CAMP_000233,"Affiliation_Conversion_Q4_243","45162 EUR",2022/01/25,"en_cours","N/A","BELGIQUE",2022/12/24," Sophie Martin"
CAMP_000234,"TikTok_Conversion_Printemps_244","178",2023/04/27,"N/A","seo","Etats-Unis",06/19/2022,"Sophie Martin "
CAMP_000235,"Facebook_Acquisition_Ete_245","N/A",2023-12-21,"En_Cours","Search","",,"Amira Faure"
CAMP_000236,"LinkedIn_Lancement_Q1_246","16813",01.02.2021,"termine","SEO","",2022/01/12,""
CAMP_000237,"Email_Conversion_Hiver_247","24971",2020/12/19,"aCTIF","N/A","BE",15.12.2024,"Karim Leroux"
CAMP_000238,"LinkedIn_Fidelite_Q3_248","16668,00 EUR",2021/08/22,"Pause","display","Etats-Unis",2024/01/26,"Sophie Martin"
CAMP_000239,"LinkedIn_Conversion_Noel_249","39786",2023-09-20,"aCTIF","Email","Suisse",2024-08-18,"Jean Dupont"
CAMP_000240,"Instagram_Promo_Noel_250","9353",10/18/2020,"terminé","DISPLAY","fr",2022/10/20,"N/A"
CAMP_000241,"TikTok_Awareness_Q3_251","TBD",2022/08/14,"N/A","SEARCH","Royaume-Uni",2023/09/16,"karim.leroux"
CAMP_000242,"LinkedIn_Conversion_Ete_252","40297EUR",07/14/2022,"EN_COURS","search"," FR ",05.11.2021,"inconnu"
CAMP_000243,"TikTok_Brand_Q4_253","37438EUR",28-03-2022,"Pause","Video","italie",2020/05/12,"inconnu"
CAMP_000244,"Google_Brand_Q4_254","15683 $",06/24/2022,"INactif","Display","BELGIQUE",2022/01/13,"Jean Dupont"
CAMP_000038,"SEO_Promo_Automne_255","non defini",,"","search","Espagne",02/01/2022,""
CAMP_000245,"Instagram_Brand_BlackFriday_256","20719",19-12-2022,"En_Cours","affiliation","ES",2024/09/20,"amira faure"
CAMP_000011,"Email_Soldes_Printemps_257","39503 EUR",2023-07-28,"draft","DISPLAY","UK",2021/09/13,""
CAMP_000246,"YouTube_Promo_Noel_258","non defini",05-08-2022,"Pause","SOCIAL","DE",,"Jean Dupont"
CAMP_000247,"Twitter_Fidelite_Ete_259","12043",2022-07-21,"INACTIF","search","Allemagne",," Sophie Martin"
CAMP_000248,"Email_Promo_Ete_260","18697 $",18-08-2022,"pause","SEARCH","de",jul 2023,"karim.leroux"
CAMP_000145,"YouTube_Promo_Q2_261","TBD",21-02-2021,"PAUSE","video","US",,"Karim Leroux"
CAMP_000249,"Affiliation_Brand_Automne_262","13736",,"aCTIF","email","Allemagne",,"Sophie Martin "
CAMP_000250,"TikTok_Awareness_BlackFriday_263","9659,00 EUR",19-04-2022,"En cours","Mail","UK",2021/09/15,""
CAMP_000251,"Google_Retargeting_Hiver_264","30475",2021/01/20,"pause","Social","France",05/11/2021,"sophie martin"
CAMP_000252,"Instagram_Promo_Printemps_265","9925 $",2022/05/05,"en_cours","email","Royaume-Uni",oct 2021," Sophie Martin"
CAMP_000253,"Google_Conversion_Ete_266","26557",10/21/2023,"DRAFT","","",fev 2021,""
CAMP_000254,"Instagram_Soldes_Automne_267","7428",14-06-2022,"DRAFT","Social Media","France",2020/07/15,"inconnu"
CAMP_000255,"Twitter_Acquisition_Q3_268","38094EUR",dec 2021,"ACTIF","VIDEO","Belgique",aou 2022,""
CAMP_000256,"LinkedIn_Brand_BlackFriday_269","20665 $",18-12-2021,"draft","","Suisse",01-02-2021," jean dupont "
CAMP_000257,"TikTok_Retargeting_Ete_270","28402EUR",2021/01/28,"INactif","video","ESPAGNE",2021/06/08," jean dupont "
CAMP_000258,"LinkedIn_Conversion_Automne_271","14656",2022/12/17,"Draft","","Etats-Unis",22-04-2023,"Inconnu"
CAMP_000259,"TikTok_Awareness_BlackFriday_272","10419 $",2023-08-04,"aCTIF","SEO","SUISSE",,"JEAN DUPONT"
CAMP_000260,"TikTok_Retargeting_Ete_273","20772EUR",2024/05/27,"PAUSE","e-mail","Belgique",,"n/a"
CAMP_000261,"Affiliation_Conversion_Noel_274","27412",2023-01-16,"aCTIF","","Allemagne",07/09/2020," Sophie Martin"
CAMP_000262,"Twitter_Promo_Q4_275","6975 $",jan 2022,"ACTIF","SEARCH","CH",06-02-2020," Sophie Martin"
CAMP_000263,"YouTube_Conversion_Q3_276","TBD",21-10-2022,"en_cours","affiliation","Italie",06/27/2021,"Jean Dupont"
CAMP_000264,"Affiliation_Promo_Automne_277","13456",19.05.2024,"terminé","affiliation","Etats-Unis",avr 2023,"n/a"
CAMP_000265,"YouTube_Acquisition_Ete_278","11631EUR",27-06-2021,"inactif","Search","BE",2020-01-09,""
CAMP_000266,"Instagram_Retargeting_Noel_279","4004EUR",24-10-2022,"Actif","email","FRANCE",,"Jean Dupont"
CAMP_000267,"LinkedIn_Fidelite_Noel_280","16903",23-12-2023,"TERMINE","Mail","",2020/12/15,"SOPHIE MARTIN"
CAMP_000268,"Google_Soldes_Printemps_281","15825",16-06-2023,"termine","SOCIAL","Espagne",05/17/2022,"Sophie Martin"
CAMP_000269,"YouTube_Brand_Hiver_282","32386,00 EUR",2022/03/14,"inactif","mail","Allemagne",02-03-2023,"N/A"
CAMP_000270,"Affiliation_Lancement_Printemps_283","10098",09/01/2022,"En cours","N/A"," FR ",10-12-2024,"SOPHIE MARTIN"
CAMP_000271,"LinkedIn_Fidelite_Q2_284","TBD",2020/06/28,"Inactif","N/A","Fr",09-12-2022,"INCONNU"
CAMP_000272,"Instagram_Soldes_Q4_285","9.604EUR",15.09.2022,"Draft","email","",2020-05-18,"N/A"
CAMP_000273,"Google_Retargeting_Q4_286","1452",2023/06/16,"En_Cours","e-mail","BE",2023-07-23,"sophie martin"
CAMP_000274,"SEO_Acquisition_Q4_287","33668",01-12-2023,"En_Cours","SEO","DE",,"Sophie Martin"
CAMP_000275,"Instagram_Conversion_Q1_288","non defini",08-11-2020,"terminé","Email","",18-03-2024,"amira faure"
CAMP_000276,"Instagram_Retargeting_Q2_289","6204",2021-10-17,"en_cours","Social","Etats-Unis",04-07-2023,"Sophie Martin "
CAMP_000277,"SEO_Fidelite_Noel_290","1544 $",25-10-2020,"En_Cours","Email","ESPAGNE",,""
CAMP_000278,"YouTube_Conversion_Ete_291","38769EUR",2021/09/16,"DRAFT","Email","BE",aou 2023,"Karim Leroux"
CAMP_000279,"SEO_Conversion_Q4_292","48587",jul 2024,"ACTIF","EMAIL","Royaume-Uni",oct 2023,"sophie martin"
CAMP_000280,"Affiliation_Promo_Ete_293","22963",2021/02/25,"DRAFT","Video","italie",2023-06-17,"AMIRA FAURE"
CAMP_000281,"Email_Brand_Q2_294","8530",2023/10/14,"termine","Display","fr",2021/06/19,"AMIRA FAURE"
CAMP_000282,"YouTube_Lancement_BlackFriday_295","23854 $",11-11-2023,"aCTIF","video","italie",2024/03/09,"sophie martin"
CAMP_000283,"Facebook_Brand_Printemps_296","35172",2020/10/08,"terminé","Video","italie",2021-05-12,""
CAMP_000284,"Google_Acquisition_Q4_297","",19-02-2024,"","video","ES",2021/04/16,""
CAMP_000285,"Google_Brand_Printemps_298","35718",nov 2021,"En cours","DISPLAY","ESPAGNE",jan 2023,""
CAMP_000286,"Email_Retargeting_Noel_299","non defini",13.07.2024,"actif","SEARCH","US",jun 2023,""
CAMP_000287,"LinkedIn_Acquisition_Q3_300","35615 $",,"EN_COURS","seo","Suisse",09-05-2024,"Amira Faure"
CAMP_000288,"Affiliation_Fidelite_BlackFriday_301","16930,00 EUR",20-08-2020,"N/A","video","italie",14-07-2021,"karim.leroux"
CAMP_000040,"Instagram_Soldes_Q3_302","41136",jun 2022,"N/A","N/A","Suisse",2024-05-20,""
CAMP_000289,"Instagram_Soldes_Q4_303","45235",04-06-2024,"N/A","EMAIL","GB",2023/09/03,"Amira Faure"
CAMP_000290,"YouTube_Promo_Printemps_304","non defini",2021/12/12,"draft","SEARCH","france",09-05-2022,""
CAMP_000291,"Facebook_Lancement_Automne_305","45770",fev 2024,"Terminé","social_media","ES",28-02-2023,"n/a"
CAMP_000292,"LinkedIn_Promo_Hiver_306","10714",2021/04/28,"Inactif","seo","IT",2024/04/11," jean dupont "
CAMP_000293,"Email_Awareness_Ete_307","49047",aou 2020,"aCTIF","Social","SUISSE",avr 2024,"sophie martin"
CAMP_000294,"SEO_Acquisition_Hiver_308","2989",2024-06-03,"DRAFT","SEO","belgique",2023/09/04,"KARIM LEROUX"
CAMP_000295,"SEO_Lancement_BlackFriday_309","15805",22-02-2023,"En cours","N/A","de",2021/01/03,"JEAN DUPONT"
CAMP_000296,"Google_Acquisition_Q1_310","TBD",2024/07/02,"Inactif","N/A","Suisse",2024/01/27,"AMIRA FAURE"
CAMP_000297,"Twitter_Acquisition_Q4_311","46177",06/04/2024,"INactif","mail","ESPAGNE",oct 2021,"amira faure"
CAMP_000298,"Google_Fidelite_Printemps_312","28823 $",24-09-2022,"en_cours","EMAIL","France",10-10-2022,"Inconnu"
CAMP_000299,"Google_Soldes_Q2_313","23406 EUR",2024-08-23,"Inactif","SEO","de",2023/04/27,"n/a"
CAMP_000300,"Affiliation_Promo_BlackFriday_314","49691",2022/04/12,"INactif","email","Allemagne",16-03-2021,"AMIRA FAURE"
CAMP_000301,"Google_Conversion_Noel_315","2444",09/01/2023,"PAUSE","Video","USA",2023/05/14,""
CAMP_000302,"Facebook_Conversion_Printemps_316","47386 $",06-11-2024,"draft","SOCIAL","Italie",11/02/2023,"SOPHIE MARTIN"
CAMP_000303,"SEO_Awareness_Q3_317","46387",sep 2023,"ACTIF","social","IT",,"Inconnu"
CAMP_000304,"LinkedIn_Brand_Printemps_318","28549",avr 2023,"termine","","de",04/28/2022,"Sophie Martin "
CAMP_000151,"Google_Lancement_Ete_319","16923",02-05-2022,"","Social","",23-08-2022,"Jean Dupont"
CAMP_000305,"Email_Acquisition_Q3_320","N/A",mai 2024,"actif","affiliation","BELGIQUE",10-02-2024,"JEAN DUPONT"
CAMP_000306,"Email_Retargeting_Q3_321","15651 EUR",07/01/2021,"termine","affiliation","US",11.03.2021,"KARIM LEROUX"
CAMP_000307,"SEO_Lancement_Automne_322","TBD",03-09-2023,"","","belgique",,"KARIM LEROUX"
CAMP_000308,"Facebook_Fidelite_Printemps_323","38173",2022/06/21,"INactif","Affiliation","ES",2024/06/19,"AMIRA FAURE"
CAMP_000309,"LinkedIn_Acquisition_Q4_324","49769 EUR",11.04.2022,"draft","EMAIL","france",,"inconnu"
CAMP_000310,"LinkedIn_Promo_Noel_325","31105",11/06/2024,"en_cours","Mail","Suisse",04/04/2023,"JEAN DUPONT"
CAMP_000311,"Google_Soldes_Automne_326","33971",25.06.2022,"aCTIF","","France",2022/05/26,"amira faure"
CAMP_000312,"SEO_Lancement_Printemps_327","22067",2022/11/04,"termine","SOCIAL","belgique",2020-10-16," jean dupont "
CAMP_000313,"Instagram_Brand_Ete_328","N/A",avr 2021,"Actif","mail"," FR ",sep 2020,""
CAMP_000314,"Google_Soldes_Printemps_329","15761",,"pause","EMAIL","USA",2024/08/27," Sophie Martin"
CAMP_000315,"Facebook_Acquisition_Q3_330","34592",26-10-2020,"Pause","email","de",02/06/2024,"amira faure"
CAMP_000316,"YouTube_Retargeting_Q2_331","31344",2021/04/19,"DRAFT","Mail","ESPAGNE",2021/04/05,""
CAMP_000317,"Google_Soldes_Ete_332","15714",01/18/2022,"Pause","social_media","Allemagne",17-02-2022,"inconnu"
CAMP_000318,"Facebook_Awareness_Printemps_333","1470,00 EUR",2021/10/27,"EN_COURS","N/A","SUISSE",11.06.2022,"karim.leroux"
CAMP_000319,"SEO_Promo_BlackFriday_334","43774",07/07/2022,"pause","Affiliation","UK",13-11-2021,"Inconnu"
CAMP_000320,"Affiliation_Brand_Q3_335","13638EUR",avr 2022,"EN_COURS","Email","fr",2020/05/15,"JEAN DUPONT"
CAMP_000321,"Facebook_Promo_Automne_336","30286 $",02-01-2022,"Draft","EMAIL","IT",15-06-2024,"N/A"
CAMP_000322,"TikTok_Promo_Q1_337","3729",11/26/2020,"En_Cours","SOCIAL","FRANCE",28-02-2021,"AMIRA FAURE"
CAMP_000323,"TikTok_Soldes_Hiver_338","44322",18-11-2023,"aCTIF","seo","Royaume-Uni",2024/05/13,"SOPHIE MARTIN"
CAMP_000324,"YouTube_Soldes_Q1_339","45031,00 EUR",2022/04/10,"Inactif","Social Media","GB",2024/04/11,"inconnu"
CAMP_000325,"Twitter_Promo_Q3_340","N/A",sep 2023,"actif","search","Fr",09/07/2022,"inconnu"
CAMP_000326,"SEO_Brand_Q3_341","7188",04/17/2022,"Inactif","DISPLAY","GB",28.08.2022,"SOPHIE MARTIN"
CAMP_000327,"Twitter_Awareness_Q1_342","13966",2023/02/05,"PAUSE","email","Fr",28-10-2020,"Karim Leroux"
CAMP_000328,"Google_Fidelite_Noel_343","33620",18-09-2021,"inactif","search","US",2023/02/18,"Inconnu"
CAMP_000125,"Facebook_Retargeting_Hiver_344","49451",2022/04/15,"PAUSE","search","Etats-Unis",12/09/2021,"Karim Leroux"
CAMP_000329,"Facebook_Retargeting_Noel_345","10352",03/22/2022,"PAUSE","display","France",,"n/a"
CAMP_000330,"SEO_Lancement_Printemps_346","2783,00 EUR",12/16/2022,"aCTIF","DISPLAY","Suisse",12-01-2024,"KARIM LEROUX"
CAMP_000331,"Affiliation_Fidelite_Printemps_347","25347",02-12-2020,"Inactif","search","FR",jul 2021,"karim.leroux"
CAMP_000332,"Google_Acquisition_Hiver_348","29229,00 EUR",16-07-2024,"N/A","EMAIL","Espagne",," Sophie Martin"
CAMP_000333,"Instagram_Conversion_Noel_349","",08.10.2020,"en_cours","affiliation","US",2024/04/07," jean dupont "
CAMP_000334,"Affiliation_Awareness_BlackFriday_350","non defini",2024/04/22,"Terminé","","allemagne",,"AMIRA FAURE"
CAMP_000057,"Email_Acquisition_Q2_351","6752",2023/02/22,"inactif","EMAIL","BELGIQUE",02.07.2022,"Amira Faure"
CAMP_000335,"Google_Fidelite_Automne_352","43662",dec 2021,"termine","N/A","fr",2022/07/01,""
CAMP_000315,"LinkedIn_Lancement_Q1_353","49268",17-08-2021,"ACTIF","N/A","Royaume-Uni",15-02-2020,"Sophie Martin "
CAMP_000336,"Twitter_Promo_Q3_354","11631",oct 2023,"INACTIF","search","",,"AMIRA FAURE"
CAMP_000337,"Twitter_Acquisition_Printemps_355","",15-02-2024,"INACTIF","DISPLAY","",,"karim.leroux"
CAMP_000338,"Affiliation_Lancement_Hiver_356","35659EUR",02-11-2021,"Inactif","SEO","belgique",28.01.2020," jean dupont "
CAMP_000339,"Twitter_Brand_Q1_357","48123EUR",04/17/2024,"INactif","EMAIL","italie",2020/09/11,"karim.leroux"
CAMP_000340,"LinkedIn_Awareness_Q4_358","29879,00 EUR",18-12-2022,"inactif","EMAIL","BE",2022-12-02,"Inconnu"
CAMP_000341,"LinkedIn_Conversion_Q2_359","28887",14-12-2023,"aCTIF","Mail","FRANCE",01-02-2021,"SOPHIE MARTIN"
CAMP_000342,"Affiliation_Fidelite_BlackFriday_360","7.984EUR",19-05-2023,"INactif","Mail","BELGIQUE",2024/12/17,"amira faure"
CAMP_000343,"LinkedIn_Lancement_Q2_361","14818",22-03-2024,"Inactif","DISPLAY","belgique",,""
CAMP_000344,"Facebook_Acquisition_BlackFriday_362","19382EUR",dec 2022,"En cours","Mail","US",25-07-2021,"Amira Faure"
CAMP_000345,"Google_Awareness_Q3_363","20677EUR",13-01-2023,"aCTIF","Search","Italie",01/06/2020,"SOPHIE MARTIN"
CAMP_000346,"TikTok_Fidelite_Q1_364","",2024/12/03,"INACTIF","EMAIL","",08-02-2022,"sophie martin"
CAMP_000347,"Google_Brand_Q4_365","45993 $",12.09.2023,"En cours","search","FR",23-12-2022,"Karim Leroux"
CAMP_000348,"Instagram_Acquisition_Automne_366","45718",2020/03/20,"draft","Social","fr",,""
CAMP_000076,"Email_Soldes_Q1_367","TBD",11/03/2024,"ACTIF","DISPLAY","FR",," Sophie Martin"
CAMP_000349,"SEO_Fidelite_Q2_368","11732EUR",28-09-2022,"terminé","email","Espagne",," Sophie Martin"
CAMP_000350,"LinkedIn_Promo_Hiver_369","13193 EUR",13-09-2023,"Actif","seo","Royaume-Uni",2020/05/01,"Inconnu"
CAMP_000104,"Affiliation_Conversion_Q4_370","N/A",24-04-2023,"pause","e-mail","SUISSE",17-03-2024,"Sophie Martin"
CAMP_000351,"TikTok_Acquisition_Q2_371","18401",2020/01/15,"Pause","Display","ESPAGNE",2024/03/26,"amira faure"
CAMP_000352,"Instagram_Lancement_BlackFriday_372","12803",12/22/2023,"inactif","search","",," jean dupont "
CAMP_000353,"Affiliation_Awareness_Q2_373","16396EUR",2024/01/08,"PAUSE","search","france",09.12.2020,"Karim Leroux"
CAMP_000354,"TikTok_Acquisition_Q1_374","19254",12/17/2024,"Draft","SOCIAL"," FR ",fev 2023,"inconnu"
CAMP_000355,"YouTube_Conversion_Q1_375","32788",2022/01/27,"N/A","affiliation","italie",09-02-2024,"Sophie Martin "
CAMP_000356,"Affiliation_Lancement_BlackFriday_376","19620",11/04/2024,"en_cours","email","Italie",2020/11/24,"Sophie Martin "
CAMP_000357,"Affiliation_Lancement_Q3_377","12782",2020/10/23,"PAUSE","video","belgique",2024/03/08,"Karim Leroux"
CAMP_000358,"Instagram_Retargeting_Q3_378","19935",07.03.2021,"terminé","Affiliation","Suisse",,""
CAMP_000359,"Google_Brand_Ete_379","377EUR",2024/12/25,"TERMINE","Display","italie",2022-10-22,"Amira Faure"
CAMP_000360,"Twitter_Retargeting_Noel_380","32132",17-06-2023,"actif","VIDEO","ESPAGNE",nov 2024,"n/a"
CAMP_000361,"SEO_Lancement_Printemps_381","6257",25.04.2023,"TERMINE","SEO","DE",,"Inconnu"
CAMP_000050,"Email_Conversion_Q2_382","41243",11-01-2020,"En_Cours","Social","",15-04-2022,"Sophie Martin "
CAMP_000362,"TikTok_Lancement_Ete_383","25590 EUR",05/09/2021,"","mail","Fr",2021/07/23," Sophie Martin"
CAMP_000363,"SEO_Lancement_Printemps_384","46444",2021/08/27,"aCTIF","Social","France",27-10-2024,""
CAMP_000364,"Twitter_Awareness_Q4_385","4763",10/27/2020,"terminé","N/A","allemagne",,"Inconnu"
CAMP_000365,"Instagram_Soldes_Q1_386","49584EUR",03.06.2021,"En cours","e-mail","Belgique",,"AMIRA FAURE"
CAMP_000366,"Affiliation_Soldes_Printemps_387","32120 $",10.10.2021,"aCTIF","Social Media","Etats-Unis",,"KARIM LEROUX"
CAMP_000367,"SEO_Brand_Automne_388","33495",24-05-2020,"pause","N/A","italie",2020-10-23," jean dupont "
CAMP_000368,"LinkedIn_Promo_Q2_389","7.812EUR",2022/10/02,"draft","social","de",17-04-2022,""
CAMP_000369,"Google_Retargeting_Automne_390","9338",07.01.2020,"pause","Video","Italie",20-11-2020,"karim.leroux"
CAMP_000370,"Affiliation_Awareness_BlackFriday_391","2333 EUR",05/07/2020,"actif","","italie",19-12-2022,"Jean Dupont"
CAMP_000371,"LinkedIn_Acquisition_Q2_392","26191",,"PAUSE","Video","Royaume-Uni",dec 2020,"Inconnu"
CAMP_000372,"Google_Fidelite_Noel_393","39742,00 EUR",2022/04/04,"Inactif","seo","italie",03/18/2024,""
CAMP_000373,"Google_Retargeting_BlackFriday_394","2527 $",2022/02/02,"pause","Video","BE",2023-04-18,"karim.leroux"
CAMP_000374,"Twitter_Awareness_Noel_395","49160",08.07.2024,"Pause","SEO","de",07/01/2022,"SOPHIE MARTIN"
CAMP_000375,"LinkedIn_Retargeting_Automne_396","5.452EUR",2021/04/06,"draft","seo","belgique",2020/06/22,"Sophie Martin "
CAMP_000376,"Instagram_Acquisition_Ete_397","11380EUR",02-02-2020,"TERMINE","search","Suisse",jul 2020,""
CAMP_000377,"YouTube_Brand_BlackFriday_398","42456 EUR",2023/05/03,"actif","Social","Italie",2020/11/25,"Sophie Martin"
CAMP_000378,"Twitter_Brand_BlackFriday_399","15532",2021/01/13,"Pause","Email","",08-01-2023,"Jean Dupont"
CAMP_000379,"Facebook_Promo_Q2_400","17052",04-01-2020,"Pause","SEARCH","belgique",04-03-2021,"n/a"
CAMP_000380,"Affiliation_Brand_Noel_401","32860",14.06.2020,"inactif","SEARCH","DE",," Sophie Martin"
CAMP_000246,"TikTok_Brand_Q3_402","48685",2022/08/11,"PAUSE","social","Etats-Unis",," Sophie Martin"
CAMP_000381,"Facebook_Conversion_Q4_403","30585EUR",2024/01/01,"actif","social"," FR ",2022-11-01,"n/a"
CAMP_000382,"Google_Brand_Printemps_404","34009 EUR",14-09-2021,"Terminé","seo","Belgique",2023-03-23,"sophie martin"
CAMP_000383,"Facebook_Awareness_Q3_405","41489EUR",2020/07/22,"N/A","DISPLAY","DE",10/14/2022,""
CAMP_000384,"YouTube_Retargeting_Q1_406","31086",16-03-2022,"PAUSE","","USA",17.09.2020,"AMIRA FAURE"
CAMP_000385,"Facebook_Fidelite_Printemps_407","3014,00 EUR",2021/10/04,"En_Cours","Social","SUISSE",,"AMIRA FAURE"
CAMP_000386,"TikTok_Promo_BlackFriday_408","17441",nov 2021,"aCTIF","","Belgique",mai 2023,"SOPHIE MARTIN"
CAMP_000387,"Affiliation_Acquisition_BlackFriday_409","N/A",2020/01/12,"EN_COURS","Social Media","IT",,"Inconnu"
CAMP_000388,"Email_Fidelite_Printemps_410","42113",07.01.2023,"PAUSE","social_media","BELGIQUE",09-09-2021,"Amira Faure"
CAMP_000389,"Instagram_Conversion_Printemps_411","32915",2022/07/20,"Pause","affiliation","CH",2022/11/17,"JEAN DUPONT"
CAMP_000390,"Facebook_Acquisition_Q3_412","19186",2022/11/04,"INactif","SEARCH","Allemagne",11.03.2020,"inconnu"
CAMP_000391,"TikTok_Fidelite_Ete_413","11950EUR",12-07-2020,"aCTIF","e-mail","fr",20.02.2023,"Jean Dupont"
CAMP_000392,"TikTok_Lancement_Printemps_414","non defini",2024/10/23,"Draft","Mail","Fr",2021/05/10," jean dupont "
CAMP_000393,"SEO_Lancement_Noel_415","TBD",mar 2024,"Actif","social","France",23-07-2020,"Karim Leroux"
CAMP_000394,"TikTok_Soldes_Noel_416","12235",13.10.2021,"PAUSE","Affiliation","UK",23-09-2024,"N/A"
CAMP_000395,"LinkedIn_Acquisition_Printemps_417","25802",20.09.2021,"TERMINE","EMAIL","USA",12/26/2022,"Sophie Martin"
CAMP_000396,"YouTube_Retargeting_Printemps_418","40387",06.07.2021,"En_Cours","mail","IT",,"Inconnu"
CAMP_000397,"Affiliation_Awareness_Hiver_419","12086 $",09-01-2024,"termine","e-mail","ESPAGNE",2022-08-19,"Sophie Martin"
CAMP_000398,"TikTok_Awareness_Q4_420","7519",17.01.2020,"En cours","video","SUISSE",2022/07/18,"AMIRA FAURE"
